"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-0.1022,-0.13274,-0.039317,-1.2431,-5.9011,-0.9084
-0.12189,-0.14999,-0.03192,-1.1437,-5.9016,-0.90923
-0.19424,-0.092917,0.0047379,-1.0458,-5.9029,-0.91141
-0.23142,0.059594,0.022914,-0.94804,-5.9038,-0.91464
-0.18975,0.13267,0.013495,-0.85561,-5.9176,-0.91585
-0.14644,0.14584,0.012371,-0.78378,-5.958,-0.92236
0.047265,0.21477,-0.022783,-5.3262,-5.8009,-0.90789
0.067804,0.20917,-0.013691,-5.244,-5.8009,-0.91439
0.10324,0.19262,-0.0044084,-5.1447,-5.8009,-0.91029
0.11411,0.17274,0.0027981,-5.044,-5.8009,-0.9088
0.11313,0.14205,0.013413,-4.9434,-5.8009,-0.90825
0.098442,0.10066,0.026985,-4.8431,-5.8009,-0.90803
0.074056,0.053452,0.045036,-4.7431,-5.8009,-0.90797
0.040652,-0.0058141,0.048161,-4.6434,-5.8009,-0.90805
0.035354,-0.0687,0.032001,-4.5441,-5.8009,-0.90842
0.039796,-0.099002,0.019598,-4.4463,-5.801,-0.90958
0.040822,-0.11387,0.017487,-4.354,-5.8011,-0.91308
0.021366,-0.079603,0.029894,-4.2818,-5.8413,-0.92043
-0.010795,0.14672,-0.00099545,-2.1501,-5.802,-0.9202
-0.032564,-0.12256,0.0066437,-2.0521,-5.8011,-0.91712
-0.067676,-0.40526,0.0082119,-1.9481,-5.8009,-0.91098
-0.08253,-0.49704,0.0055218,-1.8453,-5.8009,-0.90892
-0.074305,-0.47437,0.0037638,-1.7438,-5.8009,-0.90824
-0.067524,-0.40428,0.0030228,-1.6432,-5.8009,-0.908
-0.050333,-0.28432,0.0075039,-1.543,-5.8009,-0.90793
-0.033919,-0.12526,0.017695,-1.4429,-5.801,-0.90797
-0.067614,-0.064303,-0.0067298,-1.3429,-5.801,-0.90813
-0.078884,-0.074742,-0.038493,-1.243,-5.8012,-0.90857
-0.0592,-0.083621,-0.05903,-1.1435,-5.8017,-0.90975
-0.037973,-0.10167,-0.055428,-1.0458,-5.8031,-0.91315
-0.0075069,-0.13278,-0.015989,-0.95708,-5.8447,-0.92067
0.041937,0.19778,-0.018495,-5.3262,-5.7009,-0.90789
0.058077,0.19158,-0.0094049,-5.244,-5.7009,-0.9144
0.085921,0.17381,0.0010492,-5.1447,-5.7009,-0.91029
0.090528,0.15106,0.010897,-5.0439,-5.7009,-0.9088
0.080477,0.11426,0.024475,-4.9434,-5.7008,-0.90826
0.057975,0.069173,0.046225,-4.8431,-5.7008,-0.90804
0.021728,-0.0056653,0.045626,-4.7431,-5.7008,-0.90798
0.018108,-0.079371,0.027532,-4.6434,-5.7009,-0.90807
0.027301,-0.11263,0.012122,-4.5441,-5.7009,-0.90843
0.028738,-0.12725,0.0078624,-4.4464,-5.7009,-0.9096
0.034689,-0.13375,0.01167,-4.354,-5.701,-0.9131
0.012787,-0.097675,0.027682,-4.2764,-5.701,-0.9147
-0.0029346,0.20432,0.00056727,-2.148,-5.7027,-0.91607
-0.017032,-0.097191,0.004887,-2.0504,-5.7012,-0.91589
-0.056903,-0.39971,0.0095324,-1.9473,-5.701,-0.9106
-0.079038,-0.50578,0.0061319,-1.8449,-5.7009,-0.9088
-0.073609,-0.48761,0.0040779,-1.7437,-5.7009,-0.90819
-0.068322,-0.4211,0.002656,-1.6431,-5.7009,-0.90798
-0.053731,-0.31101,0.0036436,-1.5429,-5.7009,-0.90793
