"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-1.1441e-05,0.00013543,3.1697e-05,9.6535,4.1461,0.6498
-4.2669e-06,0.00013049,2.4231e-05,9.6575,4.0488,0.54993
-5.4522e-06,0.00011301,1.8354e-05,9.659,3.9497,0.45009
-6.7205e-06,9.8311e-05,1.28e-05,9.6593,3.8502,0.35008
-8.4164e-06,8.623e-05,6.567e-06,9.6587,3.7513,0.24966
-9.9644e-06,7.1764e-05,-2.7026e-07,9.657,3.6536,0.14847
-5.0585e-06,5.3727e-05,-3.7488e-06,9.6518,3.5526,0.057884
2.0558e-05,0.00020946,2.3415e-06,8.85,4.35,0.039857
-1.0187e-05,0.00025128,3.0493e-06,8.95,4.45,0.03987
-2.1453e-05,0.00025076,1.2768e-06,8.9502,4.3501,0.1302
-5.3112e-05,0.00028303,1.6446e-06,9.05,4.55,0.039882
-6.8794e-05,0.00028196,-2.3719e-06,9.0502,4.4501,0.13028
-5.7487e-05,0.00023349,6.9173e-07,9.0505,4.3503,0.23166
-0.00010602,0.00029118,-9.5821e-07,9.15,4.65,0.039892
-0.00012726,0.00029337,-5.274e-06,9.1501,4.5502,0.13035
-0.00010772,0.00024578,-2.0993e-06,9.1503,4.4506,0.23192
-8.0708e-05,0.00020516,2.7308e-06,9.1507,4.351,0.33425
-0.00015411,0.00026327,-2.1558e-07,9.25,4.7501,0.0399
-0.00018306,0.00027672,-5.2419e-06,9.2501,4.6503,0.13041
-0.0001562,0.00024431,-4.4451e-06,9.25,4.551,0.23216
-0.00012321,0.00020706,1.841e-06,9.2498,4.4518,0.33486
-8.8443e-05,0.00017306,1.0238e-05,9.25,4.3524,0.43816
-0.00018582,0.00020124,-4.7117e-06,9.35,4.8501,0.039919
-0.00022464,0.00021746,-1.5399e-06,9.35,4.7504,0.13049
-0.00019394,0.00021803,-3.8612e-06,9.3497,4.6512,0.23234
-0.00015552,0.00019894,1.6954e-06,9.3489,4.5527,0.33534
-0.00011713,0.00016878,1.2031e-05,9.3479,4.4543,0.43916
-7.8978e-05,0.00013943,2.6185e-05,9.3481,4.3547,0.54261
-0.00019013,0.00011436,-1.4306e-05,9.45,4.9501,0.039985
-0.00023758,0.00012223,2.7715e-06,9.45,4.8504,0.13065
-0.00020986,0.00015715,-9.8337e-07,9.4497,4.7513,0.23253
-0.00017172,0.00017232,2.1772e-06,9.4487,4.6532,0.33554
-0.00013443,0.00015796,1.3736e-05,9.4467,4.5557,0.43962
-9.6588e-05,0.00013143,2.6949e-05,9.4448,4.4575,0.54341
-6.3928e-05,0.0001118,4.0317e-05,9.4447,4.3574,0.64604
-0.00016656,2.4149e-05,-7.1533e-06,9.55,5.0501,0.040203
-0.00021732,7.5003e-06,9.3171e-06,9.55,4.9504,0.13111
-0.00019423,7.3588e-05,6.0456e-06,9.5498,4.8513,0.23288
-0.00016159,0.00012938,2.3794e-06,9.5491,4.7531,0.33557
-0.00013377,0.00014373,1.2386e-05,9.5472,4.6561,0.43943
-0.00010772,0.00012949,2.5613e-05,9.5444,4.5592,0.54343
-7.4188e-05,0.00010445,3.8737e-05,9.5411,4.461,0.64639
-2.7654e-05,0.00010076,4.9778e-05,9.5389,4.361,0.74824
-0.00011581,-2.2706e-05,2.2581e-05,9.65,5.15,0.040837
-0.00016122,-6.6277e-05,1.8758e-05,9.65,5.0503,0.13227
-0.00014591,1.276e-05,1.7524e-05,9.65,4.9511,0.23364
-0.0001214,0.00010441,9.4895e-06,9.6497,4.8527,0.33566
-0.00010205,0.00015486,1.0948e-05,9.6487,4.7555,0.43881
-9.0797e-05,0.00016387,2.3057e-05,9.6469,4.6591,0.54266
-7.9094e-05,0.00013846,3.7499e-05,9.6438,4.5622,0.64589
-4.4911e-05,0.00010414,5.12e-05,9.6384,4.4646,0.74815
6.6195e-05,0.00014588,6.2927e-05,9.6385,4.3561,0.8494
-7.6383e-05,4.2182e-05,2.4549e-05,9.75,5.25,0.043995
-9.6326e-05,4.1117e-05,1.5663e-05,9.75,5.1502,0.13481
-8.828e-05,0.00010541,2.5741e-05,9.75,5.0508,0.23484
-7.3225e-05,0.0001857,1.8767e-05,9.75,4.9521,0.33587
-5.9424e-05,0.00024295,1.3713e-05,9.7498,4.8543,0.43809
-5.0192e-05,0.00026117,1.9045e-05,9.7494,4.7577,0.54143
-4.5052e-05,0.00024831,3.0737e-05,9.7486,4.6612,0.64472
-4.2073e-05,0.0002031,4.4199e-05,9.7471,4.5644,0.74728
-3.2335e-05,0.00014826,5.8058e-05,9.7438,4.4672,0.84897
2.4613e-05,5.9383e-07,6.3196e-05,9.7458,4.3544,0.9498
2.3495e-05,0.00016978,1.9225e-06,8.85,4.25,0.039852
-8.8398e-06,0.00020674,2.5166e-06,8.9503,4.25,0.13019
1.3588e-05,0.00014307,9.9995e-07,8.9501,4.15,0.039867
-3.7547e-05,0.00019588,1.8914e-06,9.0508,4.2502,0.23171
-1.4258e-05,0.00016797,1.2654e-06,9.0506,4.15,0.13034
6.6719e-06,0.00012082,-1.3022e-06,9.0504,4.05,0.039899
-5.3496e-05,0.00017547,3.8809e-06,9.1513,4.2507,0.3345
-3.1989e-05,0.00015695,1.5238e-06,9.1517,4.1502,0.23235
-1.2872e-05,0.00013873,7.4257e-07,9.1515,4.05,0.13061
4.752e-06,0.00010245,-1.9502e-06,9.151,3.95,0.03995
-5.7877e-05,0.00015096,1.1852e-05,9.2513,4.2518,0.43876
-3.6617e-05,0.00014134,5.0386e-06,9.253,4.1507,0.33627
-2.1249e-05,0.00013063,2.0723e-06,9.2537,4.0501,0.23348
-7.6225e-06,0.00011773,6.8169e-07,9.2534,3.9499,0.13104
4.3836e-06,8.827e-05,-1.0778e-06,9.2525,3.85,0.040011
-5.0832e-05,0.00012637,2.6059e-05,9.3505,4.2534,0.54341
-3.0974e-05,0.00012426,1.5178e-05,9.3541,4.1516,0.44179
-1.8355e-05,0.00012102,7.901e-06,9.3567,4.0504,0.3391
-1.0481e-05,0.00011438,3.1924e-06,9.3574,3.9498,0.2354
-3.4478e-06,0.00010388,1.1989e-06,9.3564,3.8498,0.13169
3.0524e-06,7.6882e-05,-7.3556e-07,9.3545,3.75,0.040023
-3.4247e-05,0.00011026,3.8519e-05,9.4486,4.2551,0.64682
-1.4745e-05,0.00011205,2.8024e-05,9.455,4.1522,0.54633
-6.7429e-06,0.0001124,1.9582e-05,9.4598,4.0506,0.44521
-5.5199e-06,0.00011032,1.1924e-05,9.4621,3.9499,0.34289
-5.6378e-06,0.00010472,5.5535e-06,9.462,3.8497,0.23862
-3.9552e-06,9.4928e-05,2.8081e-06,9.46,3.7498,0.13281
-5.6172e-07,6.6957e-05,-4.0094e-07,9.4558,3.65,0.039915
